GEOID_FIN,federal_transfers_real_2017,POPULATION,ID_NAME,STATE_FIPS,COUNTY_FIPS,tax_revenue_real_2017,B_B01,B_B21,B_B30,B_B42,B_B46,B_B50,B_B59,B_B79,B_B80,B_B89,T_T01,T_T09,T_T10,T_T11,T_T13,T_T16,T_T19,T_T20,T_T21,T_T22,T_T27,T_T28,T_T29,YEAR,decade,federal_transfers_pc,tax_revenue_pc,log_transfers_pc,log_tax_pc
0100484,6000.0,741.0,ADDISON TOWN,01,133,866000.0,,,6000.0,,,,,,,,199000.0,567000.0,18000.0,,14000.0,,12000.0,,,,,52000.0,4000.0,2017,2010,8.097165991902834,1168.6909581646423,2.091514122914105,7.063639562248485
0100988,19000.0,21462.0,ALBERTVILLE CITY,01,095,15894000.0,,,,,19000.0,,,,,,2719000.0,10977000.0,289000.0,,293000.0,110000.0,488000.0,1000.0,,,,974000.0,43000.0,2017,2010,0.8852856210977542,740.5647190383003,-0.12184495033849517,6.607413028995189
0101852,1057000.0,22347.0,ANNISTON CITY,01,015,35177000.0,174000.0,,,,,883000.0,,,,,5698000.0,23361000.0,193000.0,,794000.0,386000.0,,,,,,4745000.0,,2017,2010,47.29941379156039,1574.1262809325638,3.856497902007989,7.3614556550682755
0102116,197000.0,8295.0,ARAB CITY,01,095,11644000.0,,,,,,,,,,197000.0,647000.0,8682000.0,519000.0,,135000.0,178000.0,19000.0,7000.0,,,,1434000.0,23000.0,2017,2010,23.74924653405666,1403.7371910789632,3.1675508050955807,7.246893381223106
0102500,3000.0,352.0,ARLEY TOWN,01,133,411000.0,,,3000.0,,,,,,,,94000.0,269000.0,9000.0,,7000.0,,5000.0,,,,,25000.0,2000.0,2017,2010,8.522727272727273,1167.6136363636363,2.1427363920521496,7.062717317880274
0102836,55000.0,2158.0,ASHFORD TOWN,01,069,375000.0,,,,,55000.0,,,,,,74000.0,74000.0,46000.0,,2000.0,27000.0,,46000.0,,,106000.0,,,2017,2010,25.486561631139946,173.77201112140872,3.238151318396528,5.157744159134468
0102860,297000.0,1983.0,ASHLAND CITY,01,027,1387000.0,,,,,297000.0,,,,,,168000.0,955000.0,8000.0,,22000.0,6000.0,,3000.0,,,,,225000.0,2017,2010,149.7730711043873,699.4452849218357,5.009121289265041,6.550287570777173
0103076,685000.0,62059.0,AUBURN CITY,01,081,91704000.0,,,,,,656000.0,,,,29000.0,23782000.0,39673000.0,777000.0,,383000.0,69000.0,3107000.0,,,,,11561000.0,12352000.0,2017,2010,11.037883304597239,1477.6905847661096,2.401333292810422,7.298235732343042
0104900,2000.0,285.0,BEATRICE TOWN,01,099,332000.0,,,2000.0,,,,,,,,76000.0,218000.0,7000.0,,5000.0,,4000.0,,,,,20000.0,2000.0,2017,2010,7.017543859649122,1164.9122807017543,1.9484132792734319,7.060401067629975
0104948,2000.0,187.0,BEAVERTON TOWN,01,075,220000.0,,,2000.0,,,,,,,,50000.0,144000.0,5000.0,,4000.0,,3000.0,,,,,13000.0,1000.0,2017,2010,10.695187165775401,1176.4705882352941,2.369793842687496,7.070274208479912
0105980,673000.0,26730.0,BESSEMER CITY,01,073,41483000.0,,,,,,673000.0,,,,,7912000.0,28674000.0,316000.0,,148000.0,23000.0,,,,,,3933000.0,477000.0,2017,2010,25.177702955480733,1551.9266741488964,3.2259587994939003,7.347252453588952
0107000,9670000.0,212461.0,BIRMINGHAM CITY,01,073,305987000.0,,,,,,9670000.0,,,,,59139000.0,165321000.0,1718000.0,,,,13144000.0,,,,,60048000.0,6617000.0,2017,2010,45.51423555381929,1440.2031431650985,3.8180251463382167,7.272539454262807
0109208,924000.0,5434.0,BREWTON CITY,01,053,8591000.0,183000.0,,,,,,,,741000.0,,892000.0,5783000.0,100000.0,,172000.0,20000.0,124000.0,,,,,1500000.0,,2017,2010,170.04048582995952,1580.9716599190283,5.136036560637528,7.3657949116339
0109400,115000.0,2862.0,BRIGHTON CITY,01,073,1240000.0,,,,,,,,,,115000.0,764000.0,,,,,,,,,,321000.0,155000.0,,2017,2010,40.181691125087355,433.26345213137665,3.693411447228991,6.071345977464824
0110240,23000.0,1989.0,BRUNDIDGE CITY,01,109,998000.0,,,,,,,,23000.0,,,154000.0,508000.0,57000.0,,132000.0,20000.0,23000.0,4000.0,,,,100000.0,,2017,2010,11.563599798893916,501.75967823026645,2.4478622160573145,6.2181212764396285
0111512,588000.0,1930.0,CAMDEN CITY,01,131,1259000.0,38000.0,,,,,,,,550000.0,,110000.0,671000.0,98000.0,,34000.0,,,,,,,346000.0,,2017,2010,304.66321243523316,652.3316062176166,5.719206944981833,6.4805530311275525
0113648,160000.0,3570.0,CENTRE CITY,01,019,3503000.0,,,,,,,,,,160000.0,292000.0,2141000.0,98000.0,,248000.0,73000.0,54000.0,5000.0,,,,580000.0,12000.0,2017,2010,44.817927170868344,981.2324929971988,3.8026082194422792,6.888809427405939
0114008,10000.0,1237.0,CHATOM TOWN,01,129,1440000.0,,,10000.0,,,,,,,,330000.0,943000.0,31000.0,,23000.0,,19000.0,,,,,87000.0,7000.0,2017,2010,8.084074373484237,1164.10670978173,2.0898959995836948,7.059709299159695
0116000,15000.0,1648.0,COALING TOWN,01,125,450000.0,,,,,,,,,,15000.0,,198000.0,,,,,,,,,,252000.0,,2017,2010,9.101941747572816,273.05825242718447,2.2084877696149303,5.609685151277086
0116240,9000.0,229.0,COFFEE SPRINGS TOWN,01,061,20000.0,,,,,,,,,,9000.0,11000.0,,,,,,,,,,,9000.0,,2017,2010,39.301310043668124,87.33624454148472,3.671257852764117,4.469765548981888
0116312,8000.0,978.0,COKER TOWN,01,125,1165000.0,,,8000.0,,,,,,,,267000.0,763000.0,25000.0,,19000.0,,15000.0,,,,,71000.0,5000.0,2017,2010,8.1799591002045,1191.2065439672801,2.1016871506271557,7.082721974947121
0116744,301000.0,737.0,COLUMBIA TOWN,01,069,429000.0,,,178000.0,,,,,,,123000.0,29000.0,314000.0,18000.0,,6000.0,,,,,,,62000.0,,2017,2010,408.41248303934873,582.0895522388059,6.012277651541676,6.366624305720817
0116768,19000.0,4168.0,COLUMBIANA CITY,01,117,2443000.0,,,,,,,,,,19000.0,335000.0,1973000.0,30000.0,,36000.0,30000.0,,,,,,,39000.0,2017,2010,4.5585412667946255,586.1324376199616,1.5170026747153746,6.373545766806675
0117368,17000.0,2028.0,CORDOVA CITY,01,127,2328000.0,,,17000.0,,,,,,,,534000.0,1524000.0,50000.0,,37000.0,,31000.0,,,,,141000.0,11000.0,2017,2010,8.382642998027613,1147.9289940828403,2.126163258327279,7.0457147231223916
0118856,284000.0,1848.0,CROSSVILLE TOWN,01,049,2157000.0,,,,,284000.0,,,,,,1168000.0,611000.0,,,94000.0,7000.0,,,,,,277000.0,,2017,2010,153.67965367965368,1167.2077922077922,5.034870264941714,7.062369673169664
0118976,3000.0,15350.0,CULLMAN CITY,01,043,30824000.0,,,,,,,,,,3000.0,4630000.0,20851000.0,927000.0,,,138000.0,1005000.0,,,,,2684000.0,589000.0,2017,2010,0.19543973941368079,2008.0781758957655,-1.6325031853650964,7.604933412272787
0119912,5000.0,50.0,DAYTON TOWN,01,091,7000.0,,,5000.0,,,,,,,,7000.0,,,,,,,,,,,,,2017,2010,100.0,140.0,4.605170185988092,4.941642422609304
0120104,6000.0,55437.0,DECATUR CITY,01,103,64993000.0,,,,,6000.0,,,,,,12771000.0,39102000.0,1849000.0,,813000.0,,4132000.0,,,,,5713000.0,613000.0,2017,2010,0.1082309648790519,1172.3758500640367,-2.223487771635343,7.0667876099074505
0120296,2294000.0,7148.0,DEMOPOLIS CITY,01,091,8043000.0,1356000.0,,,,415000.0,,,,,523000.0,1377000.0,5062000.0,2000.0,,211000.0,88000.0,73000.0,,,,,1230000.0,,2017,2010,320.9289311695579,1125.2098489087857,5.771219700392135,7.0257248296068875
0121136,17000.0,1960.0,DORA CITY,01,127,2276000.0,,,17000.0,,,,,,,,522000.0,1489000.0,49000.0,,37000.0,,30000.0,,,,,138000.0,11000.0,2017,2010,8.673469387755102,1161.2244897959183,2.1602688708137903,7.057230322003796
0121184,1197000.0,68567.0,DOTHAN CITY,01,069,75283000.0,,,,,409000.0,665000.0,,123000.0,,,3799000.0,63927000.0,1276000.0,,,227000.0,1953000.0,,,,,3629000.0,472000.0,2017,2010,17.45737745562734,1097.947992474514,2.8597623361302764,7.00119825525963
0123488,4000.0,466.0,ELKMONT TOWN,01,083,562000.0,,,4000.0,,,,,,,,129000.0,368000.0,12000.0,,9000.0,,7000.0,,,,,34000.0,3000.0,2017,2010,8.583690987124463,1206.008583690987,2.1498640059763816,7.095071494750182
0124184,16000.0,27978.0,ENTERPRISE CITY,01,031,29419000.0,,,,,,,,,,16000.0,2634000.0,21984000.0,,,378000.0,109000.0,469000.0,493000.0,,,,3352000.0,,2017,2010,0.5718779040674816,1051.5047537350777,-0.5588297648144576,6.9579775160408355
0125240,750000.0,18730.0,FAIRHOPE CITY,01,003,17634000.0,750000.0,,,,,,,,,,4870000.0,6802000.0,483000.0,,94000.0,133000.0,696000.0,,,,,2052000.0,2504000.0,2017,2010,40.0427122263748,941.4842498665242,3.689946690074359,6.847457619190975
0126848,5000.0,1973.0,FLORALA TOWN,01,039,1147000.0,,,,,2000.0,3000.0,,,,,176000.0,682000.0,22000.0,,44000.0,61000.0,,,,,,162000.0,,2017,2010,2.534211860111505,581.3482007095794,0.929882685393622,6.3653498900888925
0126992,8760000.0,17218.0,FOLEY CITY,01,003,20748000.0,446000.0,,,,8289000.0,,,,,25000.0,1483000.0,14101000.0,463000.0,,,225000.0,1190000.0,,,,,2692000.0,594000.0,2017,2010,508.7698919735161,1205.0180044139854,6.231995835694674,7.094249787235528
0127616,1210000.0,14150.0,FORT PAYNE CITY,01,049,14554000.0,893000.0,,,,,,,,,317000.0,2129000.0,9578000.0,324000.0,,550000.0,141000.0,570000.0,63000.0,,,,1199000.0,,2017,2010,85.51236749116607,1028.5512367491167,4.44866101450154,6.935906524817785
0128024,53000.0,132.0,FRANKLIN TOWN,01,087,106000.0,,,,,53000.0,,,,,,14000.0,45000.0,13000.0,,21000.0,,,,,,,,13000.0,2017,2010,401.5151515151515,803.030303030303,5.995245269947888,6.688392450507833
0128696,569000.0,36084.0,GADSDEN CITY,01,055,33477000.0,,,,,,384000.0,,,,185000.0,2589000.0,21715000.0,220000.0,,633000.0,384000.0,690000.0,,,,,6649000.0,597000.0,2017,2010,15.768761778073385,927.7519122048553,2.7580308803319387,6.832764361059419
0128768,2000.0,197.0,GAINESVILLE TOWN,01,119,223000.0,,,2000.0,,,,,,,,51000.0,146000.0,5000.0,,4000.0,,3000.0,,,,,13000.0,1000.0,2017,2010,10.152284263959391,1131.979695431472,2.3176987308040937,7.031723321704267
0129056,11000.0,13711.0,GARDENDALE CITY,01,073,14936000.0,,,,,,,,,,11000.0,167000.0,11776000.0,10000.0,,,,151000.0,1000.0,,,,2613000.0,218000.0,2017,2010,0.8022755451827001,1089.3443220771644,-0.22030315757614735,6.993331254847041
0129392,1000.0,161.0,GEIGER TOWN,01,119,183000.0,,,1000.0,,,,,,,,42000.0,120000.0,4000.0,,3000.0,,2000.0,,,,,11000.0,1000.0,2017,2010,6.211180124223603,1136.6459627329193,1.8263509139976741,7.035837066839095
0129560,10000.0,1667.0,GEORGIANA CITY,01,013,728000.0,,,10000.0,,,,,,,,143000.0,256000.0,40000.0,,105000.0,30000.0,,1000.0,,,81000.0,71000.0,1000.0,2017,2010,5.9988002399520095,436.7126574685063,1.7915594892253888,6.079275444428029
0129608,5138000.0,902.0,GERALDINE TOWN,01,049,553000.0,,,,,,,,,5138000.0,,26000.0,419000.0,,,24000.0,14000.0,,,,,50000.0,20000.0,,2017,2010,5696.230598669623,613.0820399113082,8.647559936589342,6.418498760441849
0130808,2000.0,305.0,GORDONVILLE TOWN,01,085,345000.0,,,2000.0,,,,,,,,79000.0,225000.0,7000.0,,6000.0,,5000.0,,,,,21000.0,2000.0,2017,2010,6.557377049180328,1131.1475409836066,1.8805906829346708,7.030987919406085
0131096,8000.0,903.0,GRANT TOWN,01,095,1079000.0,,,8000.0,,,,,,,,248000.0,707000.0,23000.0,,17000.0,,14000.0,,,,,65000.0,5000.0,2017,2010,8.859357696566999,1194.905869324474,2.1814742672449876,7.085822690823286
0132224,60000.0,2322.0,GUIN CITY,01,093,1973000.0,,,,,60000.0,,,,,,300000.0,757000.0,219000.0,,47000.0,44000.0,,,,,,118000.0,488000.0,2017,2010,25.839793281653748,849.6985357450474,3.2519156789464008,6.744881622746916
0132536,1000.0,173.0,GU-WIN TOWN,01,093,201000.0,,,1000.0,,,,,,,,46000.0,132000.0,4000.0,,3000.0,,3000.0,,,,,12000.0,1000.0,2017,2010,5.780346820809249,1161.849710982659,1.7544636844843582,7.057768592543434
0132560,13000.0,1486.0,HACKLEBURG TOWN,01,093,1744000.0,,,13000.0,,,,,,,,400000.0,1142000.0,37000.0,,28000.0,,23000.0,,,,,106000.0,8000.0,2017,2010,8.748317631224765,1173.620457604307,2.1688614111659694,7.067848658173357
0132968,1775000.0,3281.0,HANCEVILLE CITY,01,043,1826000.0,,,,,,,,,,1775000.0,152000.0,1255000.0,,,124000.0,,,,,,,295000.0,,2017,2010,540.9935995123438,556.537640963121,6.2934074479305515,6.321734807175949
0134096,254000.0,2346.0,HENAGAR CITY,01,049,881000.0,,,,,,,,,254000.0,,57000.0,642000.0,,,74000.0,21000.0,,,,,,87000.0,,2017,2010,108.2693947144075,375.5328218243819,4.684622516787253,5.9283458757048955
0135896,966000.0,84848.0,HOOVER CITY,01,073,93685000.0,,,,,,2000.0,,,,964000.0,11137000.0,71074000.0,860000.0,,,,1872000.0,,,,,8737000.0,5000.0,2017,2010,11.385065057514614,1104.150952291156,2.432302413817744,7.006831949637839
0137000,2294000.0,190582.0,HUNTSVILLE CITY,01,089,293238000.0,,,,,,2294000.0,,,,,57851000.0,190730000.0,3181000.0,,1311000.0,1250000.0,14013000.0,,,,,20959000.0,3943000.0,2017,2010,12.036813550072935,1538.6447828231417,2.4879697495437214,7.33865729681674
0140096,32000.0,540.0,KINSTON TOWN,01,031,280000.0,,,,,3000.0,,,,,29000.0,19000.0,150000.0,,,13000.0,24000.0,,,,,,74000.0,,2017,2010,59.25925925925926,518.5185185185185,4.081922042223543,6.2509757425930665
0141296,294000.0,6452.0,LANETT CITY,01,017,3619000.0,294000.0,,,,,,,,,,,2725000.0,7000.0,,196000.0,22000.0,,,,,,669000.0,,2017,2010,45.56726596404216,560.9113453192808,3.819189607075719,6.32956286330078
0143720,29000.0,3414.0,LIVINGSTON CITY,01,119,3964000.0,,,29000.0,,,,,,,,909000.0,2595000.0,85000.0,,64000.0,,53000.0,,,,,240000.0,18000.0,2017,2010,8.494434680726421,1161.1013473930873,2.139411205614225,7.05712427107763
0144344,6000.0,487.0,LOUISVILLE TOWN,01,005,271000.0,,,,,,,,6000.0,,,41000.0,123000.0,9000.0,,14000.0,9000.0,,,,,,75000.0,,2017,2010,12.320328542094456,556.4681724845996,2.511250625127602,6.321609976779248
0145472,2000.0,226.0,MCINTOSH TOWN,01,129,266000.0,,,2000.0,,,,,,,,61000.0,174000.0,6000.0,,4000.0,,4000.0,,,,,16000.0,1000.0,2017,2010,8.849557522123893,1176.9911504424779,2.1803674602697964,7.070716588491551
0145496,24000.0,513.0,MCKENZIE TOWN,01,013,56000.0,,,,,,,,,,24000.0,30000.0,,,,,,,,,,,26000.0,,2017,2010,46.78362573099415,109.16179337231969,3.845533264159313,4.692831124546517
0148832,4000.0,524.0,MILLRY TOWN,01,129,607000.0,,,4000.0,,,,,,,,139000.0,397000.0,13000.0,,10000.0,,8000.0,,,,,37000.0,3000.0,2017,2010,7.633587786259542,1158.3969465648854,2.0325579557809856,7.054792385720593
0150000,4912000.0,194288.0,MOBILE CITY,01,097,281056000.0,,,,,,4912000.0,,,,,19802000.0,189813000.0,2154000.0,,10471000.0,2154000.0,17347000.0,,,,,39177000.0,138000.0,2017,2010,25.28205550522935,1446.5947459441654,3.2300948755155154,7.2769676224053805
0150192,514000.0,6110.0,MONROEVILLE CITY,01,099,6333000.0,,,,,131000.0,,,,383000.0,,609000.0,4344000.0,226000.0,,257000.0,32000.0,88000.0,4000.0,,,,750000.0,23000.0,2017,2010,84.12438625204582,1036.4975450081834,4.432296492271661,6.943602563332926
0150312,23000.0,6648.0,MONTEVALLO CITY,01,117,2678000.0,,,,,,,,23000.0,,,334000.0,1697000.0,60000.0,,77000.0,55000.0,9000.0,,,,50000.0,,396000.0,2017,2010,3.459687123947052,402.82791817087843,1.2411781583760026,5.9985094686979705
0151000,1897000.0,200602.0,MONTGOMERY CITY,01,101,196781000.0,,,402000.0,,,356000.0,,,,1139000.0,29622000.0,102478000.0,316000.0,,5633000.0,1588000.0,14077000.0,3025000.0,,,,35321000.0,4721000.0,2017,2010,9.456535827160248,980.9523334762365,2.246706124367149,6.888523868656237
0151696,43000.0,20691.0,MOUNTAIN BROOK CITY,01,073,32548000.0,,,,,43000.0,,,,,,15836000.0,10641000.0,279000.0,,650000.0,16000.0,626000.0,5000.0,,,,2816000.0,1679000.0,2017,2010,2.078198250447054,1573.0510850128076,0.7315012925762985,7.360772378699284
0154168,25000.0,2800.0,NEW HOPE CITY,01,089,3380000.0,,,25000.0,,,,,,,,775000.0,2213000.0,72000.0,,54000.0,,45000.0,,,,,205000.0,16000.0,2017,2010,8.928571428571429,1207.142857142857,2.1892564076870427,7.096011571295906
0155044,5000.0,612.0,NORTH COURTLAND TOWN,01,079,728000.0,,,5000.0,,,,,,,,167000.0,476000.0,16000.0,,12000.0,,10000.0,,,,,44000.0,3000.0,2017,2010,8.169934640522875,1189.5424836601308,2.1004609089039112,7.081324044666497
0156472,7000.0,1146.0,OHATCHEE TOWN,01,015,1002000.0,,,,,,,,,,7000.0,58000.0,724000.0,,,17000.0,30000.0,,30000.0,,,,143000.0,,2017,2010,6.108202443280978,874.3455497382199,1.8096325307627654,6.773475663352262
0157048,551000.0,29527.0,OPELIKA CITY,01,081,47166000.0,,,29000.0,,27000.0,495000.0,,,,,9718000.0,30819000.0,26000.0,,801000.0,86000.0,541000.0,,,,,4613000.0,562000.0,2017,2010,18.6608866461205,1597.3854438310698,2.92642971015962,7.3761234740285175
0157648,676000.0,14719.0,OZARK CITY,01,045,14028000.0,,,,,,,,,,676000.0,2622000.0,7915000.0,207000.0,,532000.0,336000.0,130000.0,,,,,,2286000.0,2017,2010,45.92703308648685,953.0538759426591,3.8270538998325145,6.859671435049619
0159496,48000.0,1235.0,PHIL CAMPBELL TOWN,01,059,369000.0,,,38000.0,,10000.0,,,,,,55000.0,184000.0,,,6000.0,11000.0,,,,,,113000.0,,2017,2010,38.8663967611336,298.78542510121457,3.6601300408279505,5.699725673960587
0162328,209000.0,35420.0,PRATTVILLE CITY,01,001,35253000.0,,,,,,,,,160000.0,49000.0,2813000.0,23261000.0,357000.0,,1016000.0,122000.0,2666000.0,,,,,5018000.0,,2017,2010,5.900621118012422,995.2851496329757,1.7750576196101235,6.903029278647363
0163336,363000.0,5031.0,RAINSVILLE CITY,01,049,3794000.0,,,,,,,,,,363000.0,276000.0,2795000.0,,,98000.0,44000.0,,,,,319000.0,240000.0,22000.0,2017,2010,72.15265354800239,754.1244285430332,4.278784062755669,6.6255573789857785
0165040,47000.0,6005.0,ROANOKE CITY,01,111,5598000.0,,,,,47000.0,,,,,,693000.0,3738000.0,,,128000.0,34000.0,,,,,,1005000.0,,2017,2010,7.826810990840966,932.2231473771857,2.0575551461781116,6.837572214543452
0167056,352000.0,9847.0,RUSSELLVILLE CITY,01,059,6810000.0,,,,,,,,,,352000.0,1211000.0,4393000.0,209000.0,,197000.0,68000.0,63000.0,,,,,656000.0,13000.0,2017,2010,35.74692799837514,691.5811922412918,3.576464335332432,6.538980558877893
0167800,6000.0,1928.0,SAMSON CITY,01,061,824000.0,,,,,,,,,6000.0,,94000.0,582000.0,39000.0,,86000.0,23000.0,,,,,,,,2017,2010,3.112033195020747,427.38589211618256,1.1352762730397012,6.057687333721118
0168736,125000.0,14722.0,SCOTTSBORO CITY,01,071,17224000.0,,,125000.0,,,,,,,,3950000.0,11276000.0,368000.0,,277000.0,,229000.0,,,,,1044000.0,80000.0,2017,2010,8.490694199157723,1169.949735090341,2.138970763665787,7.064716065407684
0174592,410000.0,15709.0,TALLADEGA CITY,01,121,12817000.0,,,,,,,,,,410000.0,1053000.0,8565000.0,127000.0,,187000.0,366000.0,383000.0,,,,913000.0,1191000.0,32000.0,2017,2010,26.099688076898595,815.901712394169,3.261923363180551,6.704293897212021
0174976,345000.0,6210.0,TARRANT CITY,01,073,6957000.0,,,345000.0,,,,,,,,1136000.0,3300000.0,22000.0,,48000.0,5000.0,563000.0,,,,142000.0,1741000.0,,2017,2010,55.55555555555556,1120.2898550724638,4.017383521085972,7.021342729978254
0175960,872000.0,4051.0,THOMASVILLE CITY,01,025,8865000.0,,,,,872000.0,,,,,,307000.0,7167000.0,169000.0,,289000.0,85000.0,16000.0,13000.0,,,436000.0,367000.0,16000.0,2017,2010,215.25549247099482,2188.3485559121204,5.371825659688426,7.690902454287754
0176824,205000.0,525.0,TRIANA TOWN,01,089,409000.0,,,,,,,,,,205000.0,75000.0,40000.0,111000.0,,11000.0,3000.0,,,,,,,169000.0,2017,2010,390.4761904761905,779.047619047619,5.967366995528922,6.658072172433315
0177256,2835000.0,98332.0,TUSCALOOSA CITY,01,125,89263000.0,184000.0,,,,,2207000.0,,,,444000.0,13735000.0,40243000.0,2091000.0,,,581000.0,10049000.0,,,,,19061000.0,3503000.0,2017,2010,28.83089940202579,907.7716308017735,3.3614477079041047,6.810992839040308
0177304,2908000.0,8817.0,TUSKEGEE CITY,01,087,3576000.0,191000.0,2717000.0,,,,,,,,,296000.0,2406000.0,49000.0,,200000.0,86000.0,,2000.0,,,,481000.0,56000.0,2017,2010,329.81739820800726,405.58012929567883,5.79853916254852,6.005318460188515
0177784,14000.0,79.0,UNION GROVE TOWN,01,095,51000.0,,,14000.0,,,,,,,,,34000.0,,,1000.0,12000.0,,,,,,4000.0,,2017,2010,177.21518987341773,645.5696202531645,5.177364756130374,6.4701330592394415
0178480,16000.0,1895.0,VERNON CITY,01,075,2232000.0,,,16000.0,,,,,,,,512000.0,1461000.0,48000.0,,36000.0,,30000.0,,,,,135000.0,10000.0,2017,2010,8.443271767810026,1177.8364116094988,2.1333698837053916,7.071434484966812
0179344,2000.0,738.0,WADLEY TOWN,01,111,308000.0,,,2000.0,,,,,,,,17000.0,215000.0,,,9000.0,4000.0,,,,,,63000.0,,2017,2010,2.710027100271003,417.3441734417344,0.9969586349416099,6.033911237355239
0179728,2000.0,685.0,WALNUT GROVE TOWN,01,055,290000.0,,,2000.0,,,,,,,,16000.0,202000.0,,,9000.0,4000.0,,,,,,59000.0,,2017,2010,2.9197080291970803,423.35766423357666,1.071483621279857,6.048217363700432
0179944,28000.0,3199.0,WARRIOR CITY,01,073,3815000.0,,,28000.0,,,,,,,,875000.0,2497000.0,82000.0,,61000.0,,51000.0,,,,,231000.0,18000.0,2017,2010,8.752735229759299,1192.5601750547046,2.169366249207823,7.0838576827511766
0181720,159000.0,7994.0,WETUMPKA CITY,01,051,8470000.0,,,,,,159000.0,,,,,481000.0,6126000.0,152000.0,,152000.0,17000.0,59000.0,,,,,1471000.0,12000.0,2017,2010,19.88991743807856,1059.5446584938704,2.9902129419311,6.965594527356968
0181912,65000.0,811.0,WHITE HALL TOWN,01,085,35000.0,,,8000.0,,57000.0,,,,,,21000.0,9000.0,,,,,,5000.0,,,,,,2017,2010,80.14796547472257,43.15659679408138,4.383874494762361,3.7648352863561376
0182848,17000.0,1980.0,WILSONVILLE TOWN,01,117,2385000.0,,,17000.0,,,,,,,,547000.0,1561000.0,51000.0,,38000.0,,32000.0,,,,,145000.0,11000.0,2017,2010,8.585858585858587,1204.5454545454545,2.1501164993497723,7.093857558615998
0182872,6000.0,687.0,WILTON TOWN,01,117,819000.0,,,6000.0,,,,,,,,188000.0,536000.0,17000.0,,13000.0,,11000.0,,,,,50000.0,4000.0,2017,2010,8.733624454148472,1192.1397379912664,2.1671804559878427,7.0835050706128575
0183640,16000.0,1547.0,WOODSTOCK TOWN,01,007,1377000.0,,,,,,,,,,16000.0,,1041000.0,,,,,,,,,,321000.0,15000.0,2017,2010,10.342598577892696,890.1098901098901,2.336271150648852,6.791344927137726
0183664,52000.0,735.0,WOODVILLE TOWN,01,071,136000.0,,,52000.0,,,,,,,,,117000.0,,,15000.0,4000.0,,,,,,,,2017,2010,70.74829931972789,185.03401360544217,4.259128498350727,5.220539665505353
0200870,29000.0,365.0,AKIAK CITY,02,050,,,,29000.0,,,,,,,,,,,,,,,,,,,,,2017,2010,79.45205479452055,,4.37515375538612,
0201090,586000.0,1040.0,AKUTAN CITY,02,013,2045000.0,,,,26000.0,,,560000.0,,,,,,,,,,2045000.0,,,,,,,2017,2010,563.4615384615385,1966.3461538461538,6.3340990764237315,7.583932355323621
0201200,56000.0,735.0,ALAKANUK CITY,02,158,133000.0,,,56000.0,,,,,,,,,133000.0,,,,,,,,,,,,2017,2010,76.19047619047619,180.95238095238096,4.33323647050445,5.198233907991054
0201420,336000.0,226.0,ALEKNAGIK CITY,02,070,110000.0,,336000.0,,,,,,,,,45000.0,63000.0,,,,,,,,,,,2000.0,2017,2010,1486.725663716814,486.72566371681415,7.304331439673056,6.187700645502267
0201860,251000.0,104.0,ALLAKAKET CITY,02,290,81000.0,,251000.0,,,,,,,,,33000.0,47000.0,,,,,,,,,,,1000.0,2017,2010,2413.4615384615386,778.8461538461538,7.788817318972549,6.6578135345132035
0201970,400000.0,267.0,AMBLER CITY,02,188,130000.0,,400000.0,,,,,,,,,53000.0,75000.0,,,,,,,,,,,2000.0,2017,2010,1498.1273408239701,486.89138576779027,7.31197116768987,6.18804107103747
0202080,16000.0,337.0,ANAKTUVUK PASS CITY,02,185,2000.0,,,16000.0,,,,,,,,,2000.0,,,,,,,,,,,,2017,2010,47.47774480712166,5.9347181008902075,3.8602610708695564,1.7808195291897206
0203000,34572000.0,298695.0,ANCHORAGE MUNICIPALITY,02,020,585313000.0,7440000.0,25462000.0,,70000.0,,,,188000.0,,1412000.0,528814000.0,,,,,22282000.0,24920000.0,,,,532000.0,646000.0,8119000.0,2017,2010,115.74348415607895,1959.567451748439,4.751376398993781,7.580479039985959
0203440,7000.0,456.0,ANGOON CITY,02,105,54000.0,,,7000.0,,,,,,,,,54000.0,,,,,,,,,,,,2017,2010,15.350877192982455,118.42105263157895,2.7311726185230643,4.774246516032026
0203880,126000.0,84.0,ANVIK CITY,02,290,42000.0,,126000.0,,,,,,,,,17000.0,24000.0,,,,,,,,,,,1000.0,2017,2010,1500.0,500.0,7.313220387090301,6.214608098422191
